,lstm_open,gru_open,prophet_open,mean_open
2023-05-09 00:00:00,44.00259808188696,40.520866626862954,113.24944515029232,65.92430328634741
2023-05-10 00:00:00,44.22077339410929,39.29398054393704,109.38022041217526,64.2983247834072
2023-05-11 00:00:00,44.403561610294446,36.91443086111117,106.02298285728111,62.44699177622891
2023-05-12 00:00:00,44.513892522871885,34.12969043391374,101.76650649272328,60.13669648316964
2023-05-13 00:00:00,44.52538778590227,31.469157590772554,115.85334291635155,63.94929609767545
2023-05-14 00:00:00,44.42469481053993,29.202683775304614,112.85424598885183,62.1605415248988
2023-05-15 00:00:00,44.21157315228011,27.41255338040947,94.2446460209991,55.28959085122957
