,lstm_low,gru_low,prophet_low,mean_low
2023-05-09 00:00:00,36.6528775595491,26.85257302664735,108.40187641407022,57.30244233342222
2023-05-10 00:00:00,36.70618589001785,27.20961892517191,105.3956605360192,56.43715511706964
2023-05-11 00:00:00,36.82568849506802,27.1251250575987,101.70845168538347,55.21975507935006
2023-05-12 00:00:00,37.01900756445326,26.533770525255576,97.81467610037971,53.789151396696184
2023-05-13 00:00:00,37.27696998079628,25.684886526062165,112.61330575166788,58.52505408617544
2023-05-14 00:00:00,37.577347205667536,24.832279196835646,109.80554306672033,57.40505648974116
2023-05-15 00:00:00,37.89090517907579,24.11736137772802,91.26634293344698,51.09153649675026
